web_scraper_order,web_scraper_start_url,data-page-selector,name_1,multiple_data_spesifik_place,BreadcrumbList_ListItem_name_4,Product_Offer_price_0,room_type_0,bathroom_0,apartment_size_0,luas2_Bangunan,certificate_0,view_0,interior_0,apartment_facilities_0,area_facilities_0,makesure_tipe,floor_level_0,Multipel_detail
1763444184-526,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=165,https://www.99.co/id/properti/rumah-area-premium-cocok-hunian-atau-rumah-kost-harga-menarik-setia-budi-jakarta-selatan-1010623748,"HARGA TERBAIK! Rumah Berkualitas di Setiabudi, Luas 344m² LB 292m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 13.300.000.000,3,2,344 m²Luas Tanah,292 m²Luas Bangunan,SHM,Sale,Unfurnished,Fasilitas AreaKeamanan 24 Jam,,RumahJualDiperbaharui : 26 Jun 2025 17:11,3,Detail PropertiSertifikatSHMCarpots3InteriorUnfurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleKamar Tidur3Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763444199-527,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=165,https://www.99.co/id/properti/dijual-murah-apartemen-newton-jakarta-selatan-1010623857,"Apartemen Siap Huni di Setiabudi, 1 KT, Luas 25m²",Newton The Hybrid Park,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.350.000.000,1,1,25 m²Luas Apartemen,,Newton The Hybrid Park,,Full Furnished,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 26 Jun 2025 17:26,Apartemen,Detail PropertiNama ApartemenNewton The Hybrid ParkTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444215-528,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=165,https://www.99.co/id/properti/dijual-best-deal-south-hill-apartemen-1-kamar-tidur-furnished-1010625109,"UNIT TERBAIK! Apartemen di Setiabudi, Jakarta Selatan, 1 KT, Luas 68m², Lokasi Strategis",South Hill,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.800.000.000,1,1,68 m²Luas Apartemen,,South Hill,,Full Furnished,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 27 Jun 2025 06:31,Apartemen,Detail PropertiNama ApartemenSouth HillTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444244-529,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=165,https://www.99.co/id/properti/rumah-strategis-di-setiabudi-jakarta-selatan-26203437786,"LISTING BARU! Rumah Premium di Setiabudi, LT 420m² Bangunan 500m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 25.000.000.000,17,6,420 m²Luas Tanah,500 m²Luas Bangunan,SHM,Sale,Full Furnished,Fasilitas AreaPusat KebugaranDekat Tempat Ibadah,,RumahJualDiperbaharui : 27 Jun 2025 10:06,3500 Watt,Detail PropertiSertifikatSHMDaya Listrik3500 WattInteriorFull FurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleKamar Tidur17Kamar Mandi6Tanya Lebih LanjutLihat Lebih Sedikit
1763444274-530,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=165,https://www.99.co/id/properti/rumah-siap-huni-35-lantai-ada-basement-strategisda-41543305629,"Rumah PREMIUM! area Setiabudi, Jakarta Selatan, LT 165m² Bangunan 275m², BISA KPR",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 11.000.000.000,3,3,165 m²Luas Tanah,275 m²Luas Bangunan,SHM,Sale,Semi Furnished,,,RumahJualDiperbaharui : 27 Jun 2025 10:07,2,Detail PropertiSertifikatSHMGarasi2InteriorSemi FurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleTahun Dibangun2014Kamar Tidur3Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763444290-531,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=165,https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-10383054324,"HARGA TERBAIK! Apartemen Kawasan Setiabudi, 2 KT, Luas 78m², Area Strategis, Fasilitas Lengkap, Bisa Segera Ditempati",Ciputra World,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.000.000.000,2,2,78 m²Luas Apartemen,,Ciputra World,Full Furnished,Full Furnished,,,ApartemenJualDiperbaharui : 10 Okt 2025 19:00,19,Detail PropertiNama ApartemenCiputra WorldTingkat Lantai19SertifikatLain-lainTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444333-532,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-4br-puri-imperium-furnished-view-city-1009752660,"HOT UNIT! Apartemen Kawasan Setiabudi, 2 KM, Luas 148m²",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.000.000.000,4,2,148 m²Luas Apartemen,,Puri Imperium,,Full Furnished,,,ApartemenJualDiperbaharui : 28 Jun 2025 09:31,18,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai18Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444348-533,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-3br-puri-imperium-furnished-lantai-sedang-1009757472,"BEST DEAL! Apartemen Kawasan Setiabudi, 2 KM, Luas 133m²",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.900.000.000,3,2,133 m²Luas Apartemen,,Puri Imperium,,Full Furnished,,,ApartemenJualDiperbaharui : 28 Jun 2025 09:31,11,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai11Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444363-534,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-2br-puri-imperium-furnished-best-view-city-1009752238,"Apartemen Premium di Setiabudi, Luas 120m², 2 KT",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.500.000.000,2,1,120 m²Luas Apartemen,,Puri Imperium,,Full Furnished,,,ApartemenJualDiperbaharui : 28 Jun 2025 09:31,30,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai30Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444378-535,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-1br-puri-imperium-furnished-best-view-pool-1009757675,"Apartemen Premium Kawasan Setiabudi, 1 KM, Luas 66m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan, Pemandangan Kota",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.450.000.000,1,1,66 m²Luas Apartemen,,Puri Imperium,,Full Furnished,,,ApartemenJualDiperbaharui : 28 Jun 2025 09:32,10,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444392-536,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-1br-kuningan-place-furnished-siap-huni-view-pool-1009752289,"BEST PRICE! Apartemen Kawasan Setiabudi, 1 KT, Luas 40m²",Kuningan Place,"Setiabudi, Jakarta Selatan, Jakarta",Rp 950.000.000,1,1,40 m²Luas Apartemen,,Kuningan Place,,Full Furnished,,,ApartemenJualDiperbaharui : 28 Jun 2025 09:32,4,Detail PropertiNama ApartemenKuningan PlaceTingkat Lantai4Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444408-537,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-67652504149,"PRIME LOCATION! Apartemen di Setiabudi, 2 KM, Luas 172m², Premium",Verde,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,3,2,172 m²Luas Apartemen,,Verde,Unfurnished,Unfurnished,,,ApartemenJualDiperbaharui : 10 Okt 2025 18:50,27,Detail PropertiNama ApartemenVerdeTingkat Lantai27SertifikatLain-lainTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763444456-538,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/apartemen-dijual-7mily-setiabudi-cp-81359045563,"LOKASI TERBAIK! Apartemen di Setiabudi, 3 KT, Luas 178m², Siap Huni, Fasilitas Terlengkap",Verde,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.000.000.000,3,2,178 m²Luas Apartemen,,Verde,Full Furnished,Full Furnished,,,ApartemenJualDiperbaharui : 10 Okt 2025 18:30,17,Detail PropertiNama ApartemenVerdeTingkat Lantai17SertifikatLain-lainTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444512-539,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-dijual-5mily-setiabudi-cp-1010639589,"Jual Murah Rumah dengan Luas Tanah 255m² dan Luas Bangunan 100m² di Kawasan Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 5.500.000.000,3,2,255 m²Luas Tanah,100 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 10 Okt 2025 17:40,1,Detail PropertiSertifikatSHMGarasi1Carpots1InteriorUnfurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur3Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763444536-540,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-rumah-4-lantai-siap-huni-di-kawasan-tenang-setiabudi-1010641069,"HOT LISTING! Rumah Ready Stock lokasi Setiabudi, Jakarta Selatan, LT 165m² Bangunan 274m²",2,"Setiabudi, Jakarta Selatan, Jakarta",Rp 8.500.000.000,3,3,165 m²Luas Tanah,274 m²Luas Bangunan,2,3,,,,RumahJualDiperbaharui : 29 Jun 2025 01:05,1,Detail PropertiGarasi2Carpots1Tipe PropertiRumahTipe IklanSaleKamar Tidur3Kamar Mandi3
1763444563-541,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-dijual-10mily-setiabudi-cp-1000357984,Hunian Ideal bagi Keluarga di Setiabudi - 4 KT,4,"Setiabudi, Jakarta Selatan, Jakarta",Rp 10.000.000.000,4,2,514 m²Luas Tanah,400 m²Luas Bangunan,4,Sale,Unfurnished,,,RumahJualDiperbaharui : 12 Okt 2025 05:15,2200 Watt,Detail PropertiCarpots4Daya Listrik2200 WattInteriorUnfurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763444579-542,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/apartement-setiabudi-sky-garden-2-br-furnished-bagus-60177513577,"HOT DEAL! Apartemen Kawasan Setiabudi, 2 KT, Luas 93m²",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000.000,2,2,93 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,,,ApartemenJualDiperbaharui : 29 Jun 2025 13:11,26,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTingkat Lantai26Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444595-543,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-tua-area-guntur-siap-bongkar-1005115489,"Rumah Siap Pakai area Setiabudi, Jakarta Selatan, LT 315m² LB 250m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 11.500.000.000,1,1,315 m²Luas Tanah,250 m²Luas Bangunan,SHM,Sale,Unfurnished,Fasilitas AreaKeamanan 24 Jam,,RumahJualDiperbaharui : 29 Jun 2025 18:48,1,Detail PropertiSertifikatSHMCarpots1InteriorUnfurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleKamar Tidur1Kamar Mandi1Tanya Lebih LanjutLihat Lebih Sedikit
1763444611-544,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-middle-classic-moderndi-setia-budi-jakarta-selatan-1010645438,"Rumah Harga Terjangkau 3 KT di Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 8.500.000.000,3,3,165 m²Luas Tanah,274 m²Luas Bangunan,SHM,4,Semi Furnished,,,RumahJualDiperbaharui : 29 Jun 2025 22:34,2,Detail PropertiSertifikatSHMGarasi2Carpots2Daya Listrik10600 WattInteriorSemi FurnishedJumlah Lantai4Tipe PropertiRumahTipe IklanSaleTahun Dibangun2023Kamar Tidur3Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763444628-545,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-dijual-3mily-setiabudi-cp-1008357203,"Rumah LT 75m² / LB 125m² Lokasi Premium di Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.300.000.000,4,2,75 m²Luas Tanah,125 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 11 Okt 2025 23:19,1,Detail PropertiSertifikatSHMCarpots1Daya Listrik2200 WattInteriorUnfurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi2Tanya Lebih LanjutLihat Lebih Sedikit
1763444642-546,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/for-sale-apartemen-south-hills-private-lift-1br-1010648267,"HOT DEAL! Apartemen Kawasan Setiabudi, 1 KT, Luas 60m²",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.100.000.000,1,1,60 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas AreaDekat Tempat IbadahKolam RenangTaman,,ApartemenJualDiperbaharui : 30 Jun 2025 11:07,15,Detail PropertiNama ApartemenSouth HillsTingkat Lantai15Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444657-547,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1010650710,"LOKASI TERBAIK! Apartemen di Setiabudi, 2 KT, Luas 105m², Siap Ditempati, Fasilitas Terlengkap",The Masterpiece Condominium Epicentrum,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.500.000.000,2,2,105 m²Luas Apartemen,,The Masterpiece Condominium Epicentrum,,Full Furnished,Fasilitas ApartemenWifi,Kolam RenangTaman,ApartemenJualDiperbaharui : 11 Okt 2025 11:05,1,Detail PropertiNama ApartemenThe Masterpiece Condominium EpicentrumTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444672-548,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/turun-harga-apartemen-mewah-2-br-setiabudi-jakarta-selatan-view-setiabudi-one-lantai-tengah-1010656759,"BEST PRICE! Apartemen di Setiabudi, Jakarta Selatan, 2 KT, Luas 153m², Siap Huni",Setiabudi,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.100.000.000,2,2,153 m²Luas Apartemen,,Setiabudi,,Semi Furnished,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 30 Jun 2025 23:03,12,Detail PropertiNama ApartemenSetiabudiTingkat Lantai12Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763444688-549,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-dijual-55mily-setiabudi-cp-1006426749,"Rumah SUPER MEWAH! area Setiabudi, Jakarta Selatan, LT 1683m² LB 1500m², HARGA SPESIAL",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 55.000.000.000,36,36,1683 m²Luas Tanah,1500 m²Luas Bangunan,SHM,Sale,Unfurnished,,,RumahJualDiperbaharui : 10 Okt 2025 06:18,2,Detail PropertiSertifikatSHMGarasi2InteriorUnfurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleKamar Tidur36Kamar Mandi36Tanya Lebih LanjutLihat Lebih Sedikit
1763444704-550,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/rumah-dijual-29mily-setiabudi-cp-1008604808,"Rumah Kawasan Setiabudi, LT 613m², Bangunan 800m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 29.000.000.000,8,3,613 m²Luas Tanah,800 m²Luas Bangunan,SHM,Hook,,,,RumahJualDiperbaharui : 13 Okt 2025 11:07,6,Detail PropertiSertifikatSHMGarasi6Jumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur8Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763444721-551,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=164,https://www.99.co/id/properti/dijual-rumah-mewah-2-lantai-siap-huni-di-setiabudi-jaksel-1009967077,"Rumah 7 KT 8 KM di Lokasi Strategis Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.800.000.000,7,8,178 m²Luas Tanah,250 m²Luas Bangunan,SHM,Sale,Unfurnished,,,RumahJualDiperbaharui : 01 Jul 2025 10:12,3500 Watt,Detail PropertiSertifikatSHMDaya Listrik3500 WattInteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleKamar Tidur7Kamar Mandi8Tanya Lebih LanjutLihat Lebih Sedikit
1763444748-552,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/dijual-cepat-setiabudi-skygarden-2-bedrooms-89m2-hot-deal-1010660952,"Apartemen di Setiabudi, 2 KT, Luas 89m², Area Strategis",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.870.000.000,2,2,89 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 16 Agt 2025 12:29,1,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444763-553,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/menteng-atas-selatan-ii-kec-setiabudi-1002844462,"DIJUAL CEPAT! Rumah Setiabudi, Jakarta Selatan, LT 180m² LB 200m²",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,5,5,180 m²Luas Tanah,200 m²Luas Bangunan,SHM,5,,,,RumahJualDiperbaharui : 01 Jul 2025 15:05,2,Detail PropertiSertifikatSHMGarasi2Tipe PropertiRumahTipe IklanSaleKamar Tidur5Kamar Mandi5
1763444778-554,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/apartemen-dijual-4mily-setiabudi-cp-1009036440,"Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KM, Luas 155m²",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 4.500.000.000,3,2,155 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,Fasilitas AreaKolam Renang,,ApartemenJualDiperbaharui : 26 Sep 2025 14:48,Apartemen,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444793-555,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/apartment-verde-3-br-furnished-bagus-1010664791,"Apartemen Premium Kawasan Setiabudi, 3 KM, Luas 178m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Lengkap, Lokasi Berkembang",Verde,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.000.000.000,3,3,178 m²Luas Apartemen,,Verde,,Full Furnished,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 02 Jul 2025 11:22,14,Detail PropertiNama ApartemenVerdeTingkat Lantai14Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444808-556,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/setiabudi-sky-garden-2br-89sqm-high-floor-for-sale-1010665460,"Apartemen di Setiabudi, Jakarta Selatan, 2 KT, Luas 89m²",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.850.000.000,2,2,89 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,Fasilitas ApartemenKolam Renang,Kolam RenangTaman,ApartemenJualDiperbaharui : 22 Jul 2025 03:08,Apartemen,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444823-557,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/apartemen-dijual-8mily-setiabudi-cp-1010668157,"UNIT PREMIUM! Apartemen di Setiabudi, 3 KT, Luas 232m², Area Premium, Pemandangan Indah",The Peak Sudirman,"Setiabudi, Jakarta Selatan, Jakarta",Rp 8.000.000.000,3,3,232 m²Luas Apartemen,,The Peak Sudirman,,Full Furnished,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 12 Okt 2025 19:44,Apartemen,Detail PropertiNama ApartemenThe Peak SudirmanTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763444839-558,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/rumah-dijual-13mily-setiabudi-cp-1010668430,"Rumah LT 370m² Dekat Tempat Strategis di Setiabudi, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 13.800.000.000,6,3,370 m²Luas Tanah,400 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 10 Okt 2025 02:37,2,Detail PropertiSertifikatSHMGarasi2Carpots2InteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur6Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763444854-559,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/for-sale-apartment-south-hills-kuningan-2br-good-unit-and-view-1006583871,"HOT PROPERTY! Apartemen di Setiabudi, Jakarta Selatan, 1 KT, Luas 68m², Siap Ditempati, View Terbaik",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.000.000.000,1,1,68 m²Luas Apartemen,,South Hills,,Semi Furnished,,,ApartemenJualDiperbaharui : 01 Jul 2025 23:38,Apartemen,Detail PropertiNama ApartemenSouth HillsTipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763444869-560,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=163,https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010668579,"Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KT, Luas 75m², Fasilitas Lengkap",Kuningan Place,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.570.000.000,2,1,75 m²Luas Apartemen,,Kuningan Place,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelCCTVWifiMesin Cuci,Kolam RenangTaman,ApartemenJualDiperbaharui : 10 Okt 2025 01:50,Apartemen,Detail PropertiNama ApartemenKuningan PlaceTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
